time,interval,encR,encL,wR,wL,wdotR,wdotL,wddotR,wddotL,pwmR,pwmL,x,y,theta,x_ref,y_ref,theta_ref,vel_v,vel_w,e_x,e_y,e_theta,u_R,u_L,tau_R,tau_L
1548676027.923263,0.04592394828796387,5926,4996,0.6135923151542565,0.30679615757712825,0.0,-7.669903939428206,383.4951969714103,-191.74759848570514,245.39498925425582,177.87469565358381,0.75109447853056688,1.3056042630314229,1.3797913220224542,0.94961487927008181,1.3262311914761886,1.9074243783950815,0.0,0.0,0.062317154725657783,-0.18900154543193362,0.53324615446937895,0.54569013252842791,0.010832203153688449,0.013632850427798051,0.0098818252709243527
1548676027.956064,0.031404972076416016,5928,4997,0.6135923151542565,0.30679615757712825,0.0,0.0,0.0,191.74759848570514,245.39498925425582,177.87469565358381,0.75123904796602547,1.3059304537259151,1.3834082762385429,0.94961487927008181,1.3262311914761886,1.9074243783950815,0.0,0.0,0.062317154725657783,-0.18900154543193362,0.53324615446937895,0.54569013252842791,0.010832203153688449,0.013632850427798051,0.0098818252709243527
1548676028.003884,0.046437978744506836,5929,4997,0.30679615757712825,0.0,-7.669903939428206,-7.669903939428206,-191.74759848570514,-191.74759848570514,248.36963583933476,178.23987414396004,0.75114250839636154,1.3059204999740148,1.3844465982826633,0.94684525629315852,1.3341455870501433,1.915809392929078,0.0,0.0,0.064161331793369025,-0.1869256696848321,0.53240111669053514,0.55000910157221117,0.011255866724861494,0.013798210836799406,0.009902164097527073
1548676028.035474,0.030133962631225586,5929,4997,0.0,0.0,-7.669903939428206,0.0,0.0,191.74759848570514,248.36963583933476,178.23987414396004,0.75112203071734696,1.3060292980711685,1.3850842469131137,0.94684525629315852,1.3341455870501433,1.915809392929078,0.0,0.0,0.064161331793369025,-0.1869256696848321,0.53240111669053514,0.55000910157221117,0.011255866724861494,0.013798210836799406,0.009902164097527073
1548676028.083225,0.04635286331176758,5929,4997,0.0,0.0,0.0,0.0,191.74759848570514,0.0,257.17383445821974,178.66992592056218,0.75117667258283072,1.3060010011191028,1.3848311986438173,0.94396469717756171,1.3421607816699683,1.9243264913558968,0.0,0.0,0.071181885514287807,-0.18277825727163549,0.53949529271207952,0.56368690371075103,0.01292242330728717,0.01432493255582719,0.0099636043037351039
1548676028.115981,0.03140711784362793,5932,4997,0.9203884727313847,0.0,23.009711818284618,0.0,575.2427954571154,0.0,257.17383445821974,178.66992592056218,0.75117667258283072,1.3060010011191028,1.3848311986438173,0.94396469717756171,1.3421607816699683,1.9243264913558968,0.0,0.0,0.071181885514287807,-0.18277825727163549,0.53949529271207952,0.56368690371075103,0.01292242330728717,0.01432493255582719,0.0099636043037351039
1548676028.164092,0.04590010643005371,5943,4997,3.3747577333484102,0.0,61.359231515425634,0.0,958.7379924285254,0.0,257.17383445821974,178.66992592056218,0.75117667258283072,1.3060010011191028,1.3848311986438173,0.94088216617798481,1.3505137496435708,1.9332300901412973,0.0,0.0,0.078820888893824381,-0.17820445155879519,0.54839889149748,0.56368690371075103,0.01292242330728717,0.01432493255582719,0.0099636043037351039
1548676028.19552,0.030050039291381836,5957,4997,4.295146206079795,0.0,23.009711818284618,0.0,-958.7379924285254,0.0,273.65795928242727,185.08474255389984,0.74930679689339741,1.3090238135845049,1.4278303204734824,0.94088216617798481,1.3505137496435708,1.9332300901412973,0.0,0.0,0.078820888893824381,-0.17820445155879519,0.54839889149748,0.57756247133903382,0.014836400251075313,0.014902679035326098,0.0099825072322523543
1548676028.243278,0.04637002944946289,5974,4997,5.2155346788111805,0.0,23.00971181828464,0.0,5.329070518200751e-13,0.0,273.65795928242727,185.08474255389984,0.74791207222028999,1.3111847272003798,1.4510168891475845,0.94088216617798481,1.3505137496435708,1.9332300901412973,0.0,0.0,0.078820888893824381,-0.17820445155879519,0.54839889149748,0.57756247133903382,0.014836400251075313,0.014902679035326098,0.0099825072322523543
1548676028.276051,0.03139305114746094,5992,4997,5.522330836388308,0.0,7.669903939428191,0.0,-383.4951969714112,0.0,259.33986153341925,213.17812720605127,0.74655236584738438,1.3136590448239667,1.4875898659417939,0.93783607245395817,1.3585470365746328,1.9418215036392221,0.0,0.0,0.064798273140226917,-0.1851262779550803,0.47145428405404588,0.60407316906384501,0.0067656492094342741,0.01429440890496521,0.011730737364780124
1548676028.323907,0.046482086181640625,6010,4997,5.522330836388308,0.0,0.0,0.0,-191.74759848570477,0.0,259.33986153341925,213.17812720605127,0.74444259490251663,1.3161913916691734,1.526558954594204,0.93783607245395817,1.3585470365746328,1.9418215036392221,0.0,0.0,0.064798273140226917,-0.1851262779550803,0.47145428405404588,0.60407316906384501,0.0067656492094342741,0.01429440890496521,0.011730737364780124
1548676028.355499,0.03014397621154785,6029,4997,5.829126993965436,0.0,7.669903939428191,0.0,191.74759848570477,0.0,259.33986153341925,213.17812720605127,0.74310757707419861,1.3181509209311233,1.5563740763980713,0.93783607245395817,1.3585470365746328,1.9418215036392221,0.0,0.0,0.064798273140226917,-0.1851262779550803,0.47145428405404588,0.60407316906384501,0.0067656492094342741,0.01429440890496521,0.011730737364780124
1548676028.403179,0.046272993087768555,6048,4997,5.829126993965436,0.0,0.0,0.0,-191.74759848570477,0.0,244.95791428028843,244.33979936959773,0.74228659791057516,1.3188837394054351,1.5667664619364203,0.93472571673346649,1.3665419251938715,1.9504001140594491,0.0,0.0,0.051149440641481587,-0.19090032860657824,0.39402603766137778,0.62923814363768094,-0.0019003580351184268,0.013570304186257603,0.013536935990162669
1548676028.435957,0.03145909309387207,6065,4997,5.2155346788111805,0.0,-15.339807878856382,0.0,-383.49519697140954,0.0,244.95791428028843,244.33979936959773,0.74228659791057516,1.3188837394054351,1.5667664619364203,0.93472571673346649,1.3665419251938715,1.9504001140594491,0.0,0.0,0.051149440641481587,-0.19090032860657824,0.39402603766137778,0.62923814363768094,-0.0019003580351184268,0.013570304186257603,0.013536935990162669
1548676028.483813,0.046521902084350586,6079,4997,4.295146206079795,0.0,-23.00971181828464,0.0,-191.74759848570645,0.0,250.25858595195891,248.49969618901008,0.74228659791057516,1.3188837394054351,1.5667664619364203,0.93155130859811774,1.374498765133829,1.9589668035507211,0.0,0.0,0.056377283282427998,-0.18903905344690541,0.39220034161430073,0.6466956611416167,-0.0016829507396751014,0.013977380135625658,0.013880533293463858
1548676028.515434,0.0301971435546875,6091,4997,3.6815538909255388,0.0,-15.339807878856403,0.0,191.7475984857059,0.0,250.25858595195891,248.49969618901008,0.73724221605915352,1.3246139891905042,1.6680675024903984,0.93155130859811774,1.374498765133829,1.9589668035507211,0.0,0.0,0.056377283282427998,-0.18903905344690541,0.39220034161430073,0.6466956611416167,-0.0016829507396751014,0.013977380135625658,0.013880533293463858
1548676028.563997,0.04463005065917969,6101,4998,3.067961575771282,0.30679615757712825,-15.339807878856416,7.669903939428206,-3.1086244689504383e-13,191.74759848570514,250.25858595195891,248.49969618901008,0.73603968763442595,1.3257315184762257,1.6857268155110361,0.92815651017090106,1.3828006728839397,1.9679359912872323,0.0,0.0,0.034661152352793267,-0.19739393710015365,0.2822091757761962,0.6466956611416167,-0.0016829507396751014,0.013977380135625658,0.013880533293463858
1548676028.594914,0.029967069625854492,6108,5001,2.1475731030398975,0.9203884727313847,-23.009711818284618,15.339807878856409,-191.74759848570505,191.74759848570505,222.61044322735737,293.60623436146113,0.73538669507642551,1.3265299515821678,1.6963857526853661,0.92815651017090106,1.3828006728839397,1.9679359912872323,0.0,0.0,0.034661152352793267,-0.19739393710015365,0.2822091757761962,0.66925886240606891,-0.015524698749323482,0.012441730135331635,0.016386400948129324
1548676028.64262,0.04642915725708008,6114,5010,1.8407769454627694,2.761165418194154,-7.669903939428202,46.019423636569236,383.4951969714104,766.9903939428207,222.61044322735737,293.60623436146113,0.73454997018410539,1.3275779607076239,1.6945375971264154,0.92815651017090106,1.3828006728839397,1.9679359912872323,0.0,0.0,0.034661152352793267,-0.19739393710015365,0.2822091757761962,0.66925886240606891,-0.015524698749323482,0.012441730135331635,0.016386400948129324
1548676028.675982,0.03134012222290039,6118,5025,1.227184630308513,4.601942363656923,-15.339807878856409,46.019423636569236,-191.74759848570517,0.0,227.56316790155162,295.46777805560157,0.73356644942017579,1.3306333617316937,1.6810375942721842,0.92489702270156593,1.3905719846065863,1.976363182067872,0.0,0.0,0.03869627385048359,-0.19675721882064851,0.28860625058542588,0.67631400933256014,-0.014934433336016587,0.012679588728743607,0.016451913672556481
1548676028.72326,0.046423912048339844,6123,5042,1.533980787885641,5.2155346788111805,7.669903939428202,15.339807878856426,575.2427954571152,-766.9903939428202,227.56316790155162,295.46777805560157,0.7333003866684018,1.33162154924982,1.6764349133582264,0.92489702270156593,1.3905719846065863,1.976363182067872,0.0,0.0,0.03869627385048359,-0.19675721882064851,0.28860625058542588,0.67631400933256014,-0.014934433336016587,0.012679588728743607,0.016451913672556481
1548676028.754645,0.030061960220336914,6128,5061,1.533980787885641,5.829126993965436,0.0,15.339807878856382,-191.74759848570503,-1.1102230246251565e-12,227.56316790155162,295.46777805560157,0.7333003866684018,1.33162154924982,1.6764349133582264,0.92489702270156593,1.3905719846065863,1.976363182067872,0.0,0.0,0.03869627385048359,-0.19675721882064851,0.28860625058542588,0.67631400933256014,-0.014934433336016587,0.012679588728743607,0.016451913672556481
1548676028.803231,0.04657912254333496,6133,5081,1.533980787885641,6.135923151542564,0.0,7.669903939428213,0.0,-191.7475984857042,238.08290869570129,292.48094840688026,0.72991605926849534,1.3424315044783321,1.6077870267498913,0.9215961763666195,1.3982596218208505,1.9847295045852671,0.0,0.0,0.0464122685544993,-0.19427258803465403,0.30829459122704073,0.68429168963725584,-0.012362590306351048,0.013226572597407647,0.016247970056994354
1548676028.835528,0.03139996528625488,6139,5101,1.8407769454627694,6.135923151542564,7.669903939428208,0.0,191.7475984857052,-191.7475984857053,238.08290869570129,292.48094840688026,0.72900289859928147,1.3457927290735983,1.5841202426371483,0.9215961763666195,1.3982596218208505,1.9847295045852671,0.0,0.0,0.0464122685544993,-0.19427258803465403,0.30829459122704073,0.68429168963725584,-0.012362590306351048,0.013226572597407647,0.016247970056994354
1548676028.883275,0.04638504981994629,6145,5121,1.8407769454627694,6.135923151542564,0.0,0.0,-191.7475984857052,0.0,244.86802882703668,236.18106285137944,0.72784520559953469,1.3510591405919803,1.5539110239689102,0.91799523655767146,1.4064563291099761,1.993682312965394,0.0,0.0,0.058260775575073316,-0.18948497172192402,0.42375695663512336,0.61857268538085997,-0.00035930580816702362,0.013565975274973923,0.013082650196403062
1548676028.914788,0.03009319305419922,6152,5141,2.1475731030398975,6.135923151542564,7.669903939428202,0.0,191.74759848570503,0.0,244.86802882703668,236.18106285137944,0.72709642016325404,1.3546873806664215,1.5324433210638673,0.91799523655767146,1.4064563291099761,1.993682312965394,0.0,0.0,0.058260775575073316,-0.18948497172192402,0.42375695663512336,0.61857268538085997,-0.00035930580816702362,0.013565975274973923,0.013082650196403062
1548676028.962943,0.04650998115539551,6159,5158,2.1475731030398975,5.2155346788111805,0.0,-23.009711818284593,-191.74759848570503,-575.2427954571148,244.86802882703668,236.18106285137944,0.72618770334459481,1.3593803931280835,1.5101830321612228,0.91435795604178438,1.4145384822802989,2.0025452136993418,0.0,0.0,0.058260775575073316,-0.18948497172192402,0.42375695663512336,0.61857268538085997,-0.00035930580816702362,0.013565975274973923,0.013082650196403062
1548676028.995387,0.0312800407409668,6166,5173,2.1475731030398975,4.601942363656923,0.0,-15.339807878856426,0.0,191.74759848570417,246.10024407867587,202.04446883307375,0.72558737454114575,1.3621218510744129,1.4971020259154102,0.91435795604178438,1.4145384822802989,2.0025452136993418,0.0,0.0,0.066455431811389576,-0.18448342576451054,0.49236218153811895,0.57780700722016043,0.0063696733631701669,0.013671877853298153,0.011223823457168741
1548676029.043211,0.04568195343017578,6173,5186,2.1475731030398975,3.9883500485026673,0.0,-15.339807878856403,0.0,5.773159728050814e-13,246.10024407867587,202.04446883307375,0.72543471924395175,1.3628829364362494,1.4940453572374068,0.91435795604178438,1.4145384822802989,2.0025452136993418,0.0,0.0,0.066455431811389576,-0.18448342576451054,0.49236218153811895,0.57780700722016043,0.0063696733631701669,0.013671877853298153,0.011223823457168741
1548676029.07467,0.030102014541625977,6180,5196,2.1475731030398975,3.067961575771282,0.0,-23.00971181828463,0.0,-191.74759848570562,251.92990445509304,193.05636288215922,0.72543471924395175,1.3628829364362494,1.4940453572374068,0.91092536743889063,1.4219886550900813,2.0107481241226206,0.0,0.0,0.073154330670266166,-0.18041261166988817,0.51670276688521377,0.57373108471291678,0.0091883728652125546,0.013995747874210217,0.010724688768445206
1548676029.122594,0.04655003547668457,6186,5205,1.8407769454627694,2.761165418194154,-7.669903939428202,-7.669903939428202,-191.74759848570503,383.4951969714106,251.92990445509304,193.05636288215922,0.72369890533363468,1.3701245867783871,1.4737138118263458,0.91092536743889063,1.4219886550900813,2.0107481241226206,0.0,0.0,0.073154330670266166,-0.18041261166988817,0.51670276688521377,0.57373108471291678,0.0091883728652125546,0.013995747874210217,0.010724688768445206
1548676029.172495,0.04610896110534668,6192,5212,1.8407769454627694,2.1475731030398975,0.0,-15.339807878856416,191.74759848570503,-191.74759848570534,248.88811258304133,175.59036317757426,0.72328110773785315,1.372377472808135,1.4727962894073632,0.90710848397469923,1.4300972337466846,2.019710135459901,0.0,0.0,0.075609073329032161,-0.17723516175035411,0.54679790143084595,0.54898523646881647,0.011932364489467759,0.013864307877715257,0.0097920572904438528
1548676029.203218,0.031697988510131836,6198,5218,1.8407769454627694,1.8407769454627694,0.0,-7.669903939428202,0.0,191.74759848570534,248.88811258304133,175.59036317757426,0.72291734524417783,1.373516397493896,1.4721137730759108,0.90710848397469923,1.4300972337466846,2.019710135459901,0.0,0.0,0.075609073329032161,-0.17723516175035411,0.54679790143084595,0.54898523646881647,0.011932364489467759,0.013864307877715257,0.0097920572904438528
1548676029.234799,0.030148029327392578,6202,5223,1.227184630308513,1.533980787885641,-15.339807878856409,-7.669903939428208,-383.4951969714102,-1.5543122344752192e-13,248.88811258304133,175.59036317757426,0.72242508309255715,1.3748593981242223,1.4712893947597976,0.90710848397469923,1.4300972337466846,2.019710135459901,0.0,0.0,0.075609073329032161,-0.17723516175035411,0.54679790143084595,0.54898523646881647,0.011932364489467759,0.013864307877715257,0.0097920572904438528
1548676029.282614,0.04639101028442383,6207,5226,1.533980787885641,0.9203884727313847,7.669903939428202,-15.339807878856409,575.2427954571152,-191.74759848570503,252.72639146333273,172.03989867845735,0.72217634294821353,1.3761203478394501,1.4735496997916495,0.90333248938542421,1.4379358640451467,2.028410840034486,0.0,0.0,0.079805207715254511,-0.17394514084141613,0.55577132183980194,0.55110832311182534,0.013337882211664612,0.014115145166821176,0.0096325111016351689
1548676029.330033,0.046053171157836914,6210,5229,0.9203884727313847,0.9203884727313847,-15.339807878856409,0.0,-575.2427954571152,383.4951969714102,252.72639146333273,172.03989867845735,0.72188782497437365,1.3770094594454649,1.4741975612839919,0.90333248938542421,1.4379358640451467,2.028410840034486,0.0,0.0,0.079805207715254511,-0.17394514084141613,0.55577132183980194,0.55110832311182534,0.013337882211664612,0.014115145166821176,0.0096325111016351689
1548676029.365211,0.03187298774719238,6213,5231,0.9203884727313847,0.6135923151542565,0.0,-7.669903939428204,383.4951969714102,-191.7475984857051,252.72639146333273,172.03989867845735,0.72188782497437365,1.3770094594454649,1.4741975612839919,0.89959350918740832,1.4455279915160528,2.0368737220764173,0.0,0.0,0.085338561386111761,-0.17026869759083674,0.56267616079242533,0.55110832311182534,0.013337882211664612,0.014115145166821176,0.0096325111016351689
1548676029.394666,0.029896020889282227,6216,5233,0.9203884727313847,0.6135923151542565,0.0,0.0,0.0,191.7475984857051,261.14497260927237,173.07392986684835,0.72188782497437365,1.3770094594454649,1.4741975612839919,0.89959350918740832,1.4455279915160528,2.0368737220764173,0.0,0.0,0.085338561386111761,-0.17026869759083674,0.56267616079242533,0.55983759758883356,0.014742602044805972,0.014507900635769679,0.0096151160605501603
1548676029.442547,0.04429817199707031,6225,5234,2.761165418194154,0.30679615757712825,46.019423636569236,-7.669903939428206,1150.485590914231,-191.74759848570514,261.14497260927237,173.07392986684835,0.72188782497437365,1.3770094594454649,1.4741975612839919,0.89959350918740832,1.4455279915160528,2.0368737220764173,0.0,0.0,0.085338561386111761,-0.17026869759083674,0.56267616079242533,0.55983759758883356,0.014742602044805972,0.014507900635769679,0.0096151160605501603
1548676029.490045,0.046183109283447266,6239,5235,4.295146206079795,0.30679615757712825,38.34951969714102,0.0,-191.74759848570542,191.74759848570514,269.6007393084883,185.02955240034842,0.71945572178190187,1.3813900716981788,1.5177162178320331,0.89570901669736236,1.4532500121973397,2.0455177307128918,0.0,0.0,0.086282894303337174,-0.16908212071085749,0.54783531875618774,0.57573859078045642,0.014075453035051144,0.014752374807345314,0.010054384596214312
1548676029.522714,0.03053903579711914,6255,5237,4.908738521234052,0.6135923151542565,15.339807878856426,7.669903939428206,-575.2427954571148,191.74759848570514,269.6007393084883,185.02955240034842,0.71823492363451735,1.3831938955971692,1.5400315807913845,0.89570901669736236,1.4532500121973397,2.0455177307128918,0.0,0.0,0.086282894303337174,-0.16908212071085749,0.54783531875618774,0.57573859078045642,0.014075453035051144,0.014752374807345314,0.010054384596214312
1548676029.554783,0.03135514259338379,6273,5239,5.522330836388308,0.6135923151542565,15.339807878856403,0.0,-5.773159728050814e-13,-191.74759848570514,269.6007393084883,185.02955240034842,0.71734345211132355,1.3847067605616068,1.560799343754294,0.89570901669736236,1.4532500121973397,2.0455177307128918,0.0,0.0,0.086282894303337174,-0.16908212071085749,0.54783531875618774,0.57573859078045642,0.014075453035051144,0.014752374807345314,0.010054384596214312
1548676029.602616,0.04648399353027344,6291,5242,5.522330836388308,0.9203884727313847,0.0,7.669903939428204,-383.49519697141005,191.7475984857051,261.91829734309641,207.65531696166803,0.71531331109046659,1.3874614670352663,1.5949679591662946,0.89172240472006081,1.4610072757102326,2.0542394399642956,0.0,0.0,0.07656348039203216,-0.17444392112380996,0.48771782671053643,0.60200956117394189,0.0083072613215761232,0.014475101514291547,0.011461309616187956
1548676029.650034,0.04605817794799805,6310,5245,5.829126993965436,0.9203884727313847,7.669903939428191,0.0,191.74759848570477,-191.7475984857051,261.91829734309641,207.65531696166803,0.71316840408713333,1.3906056473917447,1.6297658819529484,0.89172240472006081,1.4610072757102326,2.0542394399642956,0.0,0.0,0.07656348039203216,-0.17444392112380996,0.48771782671053643,0.60200956117394189,0.0083072613215761232,0.014475101514291547,0.011461309616187956
1548676029.681971,0.030524015426635742,6329,5248,5.829126993965436,0.9203884727313847,0.0,0.0,-191.74759848570477,0.0,255.04968594065562,230.21691708639173,0.71316840408713333,1.3906056473917447,1.6297658819529484,0.88772393346912615,1.4686234833831744,2.0628414392471326,0.0,0.0,0.067594728162227308,-0.17885012802703823,0.43307555729418423,0.62402642298101807,0.0027075281051613803,0.014130958167389114,0.012752178020794657
1548676029.714666,0.03138303756713867,6348,5252,5.829126993965436,1.227184630308513,0.0,7.669903939428208,0.0,191.7475984857052,255.04968594065562,230.21691708639173,0.71316840408713333,1.3906056473917447,1.6297658819529484,0.88772393346912615,1.4686234833831744,2.0628414392471326,0.0,0.0,0.067594728162227308,-0.17885012802703823,0.43307555729418423,0.62402642298101807,0.0027075281051613803,0.014130958167389114,0.012752178020794657
1548676029.764138,0.04660487174987793,6364,5257,4.908738521234052,1.533980787885641,-23.009711818284593,7.669903939428202,-575.2427954571148,-1.5543122344752192e-13,255.04968594065562,230.21691708639173,0.71316840408713333,1.3906056473917447,1.6297658819529484,0.88351166470310949,1.4764819302760783,2.0717576265335094,0.0,0.0,0.0756877671775818,-0.17510832161546358,0.44199174458056101,0.62402642298101807,0.0027075281051613803,0.014130958167389114,0.012752178020794657
1548676029.810133,0.04593610763549805,6378,5261,4.295146206079795,1.227184630308513,-15.339807878856426,-7.669903939428202,191.74759848570417,-383.49519697141005,263.15277296632343,229.50428833699078,0.71303524252868744,1.3909477085232911,1.6343234232521691,0.88351166470310949,1.4764819302760783,2.0717576265335094,0.0,0.0,0.0756877671775818,-0.17510832161546358,0.44199174458056101,0.64055225119561365,0.0043857840040715385,0.014731272299487152,0.012862474501924232
1548676029.842357,0.030466079711914062,6394,5266,4.908738521234052,1.533980787885641,15.339807878856426,7.669903939428202,766.9903939428212,383.49519697141005,263.15277296632343,229.50428833699078,0.70458930894785998,1.4016141427210398,1.7441882401654967,0.88351166470310949,1.4764819302760783,2.0717576265335094,0.0,0.0,0.0756877671775818,-0.17510832161546358,0.44199174458056101,0.64055225119561365,0.0043857840040715385,0.014731272299487152,0.012862474501924232
1548676029.889992,0.04448413848876953,6411,5271,5.2155346788111805,1.533980787885641,7.669903939428213,0.0,-191.7475984857053,-191.74759848570503,236.76245458688936,275.07984384195618,0.70195901369983671,1.4045354822765597,1.772689070870719,0.87930239082125961,1.4841693808526568,2.0805220365524302,0.0,0.0,0.048729835978078305,-0.18727890044771622,0.32825256062234498,0.65661907504423689,-0.0093072774293069538,0.013077656959888126,0.015206963267014064
1548676029.921338,0.030512094497680664,6429,5278,5.522330836388308,2.1475731030398975,7.669903939428191,15.339807878856409,-5.551115123125783e-13,383.4951969714102,236.76245458688936,275.07984384195618,0.70018903282808553,1.406296027500622,1.7855471484088756,0.87930239082125961,1.4841693808526568,2.0805220365524302,0.0,0.0,0.048729835978078305,-0.18727890044771622,0.32825256062234498,0.65661907504423689,-0.0093072774293069538,0.013077656959888126,0.015206963267014064
1548676029.970444,0.0473780632019043,6444,5293,4.601942363656923,4.601942363656923,-23.009711818284618,61.35923151542565,-766.9903939428202,1150.4855909142311,236.76245458688936,275.07984384195618,0.6971463807960574,1.4105141861604134,1.788257480850824,0.87512954496771111,1.4916342392706328,2.0890740394592293,0.0,0.0,0.041836177784231605,-0.19093596881526881,0.30006759293172536,0.65784315936279347,-0.013437460555295253,0.013077656959888126,0.015206963267014064
1548676030.00197,0.030427932739257812,6457,5311,3.9883500485026673,5.522330836388308,-15.339807878856403,23.009711818284618,191.74759848570537,-958.7379924285258,223.00710834137723,283.04139937958865,0.69580923140294892,1.4125765987907428,1.7853680858135599,0.87512954496771111,1.4916342392706328,2.0890740394592293,0.0,0.0,0.041836177784231605,-0.19093596881526881,0.30006759293172536,0.65784315936279347,-0.013437460555295253,0.012501008730794183,0.015836247121805931
1548676030.049359,0.04604792594909668,6469,5330,3.6815538909255388,5.829126993965436,-7.669903939428213,7.669903939428191,191.74759848570474,-383.4951969714106,223.00710834137723,283.04139937958865,0.69580923140294892,1.4125765987907428,1.7853680858135599,0.87512954496771111,1.4916342392706328,2.0890740394592293,0.0,0.0,0.041836177784231605,-0.19093596881526881,0.30006759293172536,0.65784315936279347,-0.013437460555295253,0.012501008730794183,0.015836247121805931
1548676030.081351,0.03065180778503418,6480,5350,3.3747577333484102,6.135923151542564,-7.669903939428213,7.669903939428213,0.0,5.551115123125783e-13,221.02484429541752,266.03838470136378,0.6900652839028304,1.4219962073831391,1.7525503136341591,0.87091604423652969,1.4990227529092783,2.0975795507431036,0.0,0.0,0.04349384675218574,-0.19147151308578908,0.33602441987739873,0.6298250646608089,-0.01057821254470491,0.012316041732245247,0.01481643604816953
1548676030.128791,0.046092987060546875,6490,5370,3.067961575771282,6.135923151542564,-7.669903939428202,0.0,2.886579864025407e-13,-191.7475984857053,221.02484429541752,266.03838470136378,0.68686630880012711,1.4277760375004847,1.7271593401526275,0.87091604423652969,1.4990227529092783,2.0975795507431036,0.0,0.0,0.04349384675218574,-0.19147151308578908,0.33602441987739873,0.6298250646608089,-0.01057821254470491,0.012316041732245247,0.01481643604816953
1548676030.167077,0.031848907470703125,6500,5391,3.067961575771282,6.442719309119693,0.0,7.669903939428213,191.74759848570503,191.7475984857053,221.02484429541752,266.03838470136378,0.6847774692620705,1.4317778223584885,1.7062202414375154,0.86675755020590395,1.5061727961986988,2.1058509588241585,0.0,0.0,0.049024994235282254,-0.19027408747139216,0.39359436865425645,0.6298250646608089,-0.01057821254470491,0.012316041732245247,0.01481643604816953
1548676030.209398,0.045883893966674805,6509,5412,2.761165418194154,6.442719309119693,-7.669903939428202,0.0,-191.74759848570503,-191.7475984857053,220.59660441761923,239.31743892263083,0.68311988580146854,1.4353111742522431,1.6896411885284952,0.86675755020590395,1.5061727961986988,2.1058509588241585,0.0,0.0,0.049024994235282254,-0.19027408747139216,0.39359436865425645,0.59300453656020069,-0.0055747570253117801,0.012254855585160662,0.013294339486927971
1548676030.241336,0.03054499626159668,6518,5431,2.761165418194154,5.829126993965436,0.0,-15.339807878856426,191.74759848570503,-383.4951969714106,220.59660441761923,239.31743892263083,0.68139054712146263,1.4396264840052218,1.6712002917805422,0.86675755020590395,1.5061727961986988,2.1058509588241585,0.0,0.0,0.049024994235282254,-0.19027408747139216,0.39359436865425645,0.59300453656020069,-0.0055747570253117801,0.012254855585160662,0.013294339486927971
1548676030.28879,0.046102046966552734,6526,5447,2.454369260617026,4.908738521234052,-7.669903939428202,-23.009711818284593,-191.74759848570503,-191.74759848570417,218.43814684869415,211.50143120124307,0.6792945035416057,1.4438624493119732,1.6525849207833339,0.86249805685422531,1.5133590598370927,2.114204740524293,0.0,0.0,0.054853743392266327,-0.1878211541457058,0.45143926463347439,0.55428131344264475,-0.00069331679318040962,0.012134992408468864,0.01174910799001451
1548676030.322033,0.03181600570678711,6535,5461,2.761165418194154,4.295146206079795,7.669903939428202,-15.339807878856426,383.49519697141005,191.74759848570417,218.43814684869415,211.50143120124307,0.67830565979205182,1.4464968511788405,1.6450697852430165,0.86249805685422531,1.5133590598370927,2.114204740524293,0.0,0.0,0.054853743392266327,-0.1878211541457058,0.45143926463347439,0.55428131344264475,-0.00069331679318040962,0.012134992408468864,0.01174910799001451
1548676030.373114,0.04576301574707031,6542,5473,2.1475731030398975,3.6815538909255388,-15.339807878856416,-15.339807878856403,-575.2427954571154,5.773159728050814e-13,218.1698869980693,196.1801455065322,0.67672353370002403,1.4500756321211563,1.63592608499634,0.85812222000492999,1.5206029564749344,2.1226677179336559,0.0,0.0,0.059459896299219467,-0.18539913492231802,0.4863142513810732,0.53240175772143317,0.0021702583605764658,0.012082591775285834,0.010860683806735792
1548676030.401397,0.030430078506469727,6550,5483,2.454369260617026,3.067961575771282,7.669903939428213,-15.339807878856416,575.2427954571157,-3.1086244689504383e-13,218.1698869980693,196.1801455065322,0.67587093425646916,1.4517398130364705,1.6314306728166212,0.85812222000492999,1.5206029564749344,2.1226677179336559,0.0,0.0,0.059459896299219467,-0.18539913492231802,0.4863142513810732,0.53240175772143317,0.0021702583605764658,0.012082591775285834,0.010860683806735792
1548676030.448935,0.04615497589111328,6556,5491,1.8407769454627694,2.454369260617026,-15.339807878856416,-15.339807878856403,-575.2427954571157,3.1086244689504383e-13,218.1698869980693,196.1801455065322,0.67470800417924603,1.4541108490327217,1.6286565270200086,0.85812222000492999,1.5206029564749344,2.1226677179336559,0.0,0.0,0.059459896299219467,-0.18539913492231802,0.4863142513810732,0.53240175772143317,0.0021702583605764658,0.012082591775285834,0.010860683806735792
1548676030.480757,0.030438899993896484,6562,5498,1.8407769454627694,2.1475731030398975,0.0,-7.669903939428213,383.4951969714104,191.74759848570474,216.90801785884565,187.26412521909222,0.67421606108065457,1.455466423276514,1.6296578890861082,0.85352096262379706,1.5280763758350207,2.131444025039674,0.0,0.0,0.062514972224297513,-0.18302795208934025,0.50153566620209777,0.52449491450387398,0.0036261005178396116,0.012125133256741591,0.010478148066924986
