time,interval,wR,wL,wdotR,wdotL,pwmR,pwmL,theta,vel_v,vel_w,tau_R,tau_L,x,y,centroidX,centroidY,a_hat0,a_hat1,a_hat2,a_hat3,a_hat4
31.5938081741333,0.0991051197052002,0,0,0,0,0,0,-0.64924373606166819,0.0,0.0,0.0091782592634552969,0.062551895077801095,0.71881975343396121,-0.47942299298154206,0.806396843469117,-0.95614168342163597,2.0,2.0,0.01,0.01,0.01
31.693663120269775,0.0991051197052002,0,0,0,0,0,0,-0.67084343530235668,0.0,0.0,0.0091782592634552969,0.062551895077801095,0.73108935188036628,-0.4833481528542668,0.806396843469117,-0.95614168342163597,2.0,2.0,0.01,0.01,0.01
31.79354500770569,0.0991051197052002,0,0,0,0,0,0,-0.67913105448113231,0.0,0.0,0.0091782592634552969,0.062551895077801095,0.73706827433960309,-0.48538847247410172,0.806396843469117,-0.95614168342163597,2.0,2.0,0.01,0.01,0.01
45.04695105552673,13.822679996490479,0,0,0,0,141.32756588011441,1095.2202692889321,-0.67913105448113231,0.0,0.0,0.0078515314377841337,0.060845570516051786,0.73706827433960309,-0.48538847247410172,0.78254240970823741,-0.95754146254349037,2.0,2.0,0.01,0.01,0.01
45.05761098861694,0.03622698783874512,0,0,0,0,141.32756588011441,1095.2202692889321,-0.67913105448113231,0.0,0.0,0.0078515314377841337,0.060845570516051786,0.73706827433960309,-0.48538847247410172,0.78254240970823741,-0.95754146254349037,2.0,2.0,0.01,0.01,0.01
45.16394400596619,0.10137009620666504,0,0,0,0,154.05105265225987,1084.86380266623,-0.71486351561915162,0.0,0.0,0.0085583918140144377,0.060270211259234999,0.74816969268638911,-0.48977159132950371,0.78254240970823741,-0.95754146254349037,2.0,2.0,0.01,0.01,0.01
45.259318113327026,0.09842991828918457,0,0,0,0,229.91935272205509,1073.4838789571929,-0.8135726090438351,0.0,0.0,0.012773297373447505,0.059637993275399613,0.7602595065189125,-0.49712492491823823,0.78254240970823741,-0.95754146254349037,2.0,2.0,0.01,0.01,0.01
45.35829210281372,0.10010600090026855,0,0,0,0,262.85374481003481,1055.6944648163851,-0.87678389115651345,0.0,0.0,0.014602985822779711,0.05864969248979917,0.77308808459012079,-0.50490723853814945,0.78254240970823741,-0.95754146254349037,2.0,2.0,0.01,0.01,0.01
45.461573123931885,0.10153913497924805,0,0,0,0,249.34000261486241,1031.0959846430342,-0.9079154386328594,0.0,0.0,0.013852222367492357,0.057283110257946343,0.79041293665594126,-0.51529906154597205,0.78254240970823741,-0.95754146254349037,2.0,2.0,0.01,0.01,0.01
45.56072807312012,0.09807300567626953,0,0,0,0,215.2090133426131,1008.4600047876561,-0.91613897386608678,0.0,0.0,0.011956056296811839,0.056025555821536448,0.80653846948873142,-0.52501721790861233,0.78254240970823741,-0.95754146254349037,2.0,2.0,0.01,0.01,0.01
45.658671140670776,0.10002303123474121,0,0,0,0,173.02024456113799,979.60292509259682,-0.92822535355014468,0.0,0.0,0.0096122358089521104,0.054422384727366491,0.82695115298351618,-0.53781179422575298,0.78254240970823741,-0.95754146254349037,2.0,2.0,0.01,0.01,0.01
45.75925612449646,0.1000058650970459,0,0,0,0,148.29933102779938,954.22793550205904,-0.95974879179852857,0.0,0.0,0.0082388517237666319,0.053012663083447722,0.84554578915824175,-0.55023696901068109,0.78254240970823741,-0.95754146254349037,2.0,2.0,0.01,0.01,0.01
45.86005210876465,0.09971499443054199,0,0,0,0,133.57615743898006,932.95390018653598,-0.98575138679367169,0.0,0.0,0.0074208976354988923,0.05183077223258533,0.86167202469851656,-0.5617391181898741,0.78254240970823741,-0.95754146254349037,2.0,2.0,0.01,0.01,0.01
45.95848202705383,0.09998798370361328,0,0,0,0,141.9664071198257,915.02221741673691,-1.0408163075905339,0.0,0.0,0.0078870226177680941,0.05083456763426316,0.87665315509835229,-0.5735802617527519,0.78254240970823741,-0.95754146254349037,2.0,2.0,0.01,0.01,0.01
46.055931091308594,0.09998798370361328,0,0,0,0,0,0,-1.099996021582518,0.0,0.0,0.0078870226177680941,0.05083456763426316,0.89110736097417442,-0.58707985520729467,0.78254240970823741,-0.95754146254349037,2.0,2.0,0.01,0.01,0.01
46.15414214134216,0.09998798370361328,0,0,0,0,0,0,-1.1505660187471238,0.0,0.0,0.0078870226177680941,0.05083456763426316,0.90256327201366437,-0.59905657987700656,0.78254240970823741,-0.95754146254349037,2.0,2.0,0.01,0.01,0.01
46.256155014038086,0.09998798370361328,0,0,0,0,0,0,-1.1916833621482106,0.0,0.0,0.0078870226177680941,0.05083456763426316,0.91201954856341605,-0.6099082226721978,0.78254240970823741,-0.95754146254349037,2.0,2.0,0.01,0.01,0.01
46.35338807106018,0.09998798370361328,0,0,0,0,0,0,-1.2062724907368458,0.0,0.0,0.0078870226177680941,0.05083456763426316,0.91799909052547568,-0.61765522545425078,0.78254240970823741,-0.95754146254349037,2.0,2.0,0.01,0.01,0.01
46.45311713218689,0.09998798370361328,0,0,0,0,0,0,-1.2272533464323567,0.0,0.0,0.0078870226177680941,0.05083456763426316,0.92340349989715909,-0.62413797663429871,0.78254240970823741,-0.95754146254349037,2.0,2.0,0.01,0.01,0.01
46.554731130599976,0.09998798370361328,0,0,0,0,0,0,-1.2309944024659967,0.0,0.0,0.0078870226177680941,0.05083456763426316,0.92696548578786897,-0.62856098926769,0.78254240970823741,-0.95754146254349037,2.0,2.0,0.01,0.01,0.01
60.02259421348572,14.061018943786621,0,0,0,0,212.30791319833176,758.56577497845512,-1.2310231733650814,0.0,0.0,0.011794884066573986,0.042142543054358619,0.92696548578786897,-0.62856098926769,0.81416520199205455,-0.98787189459052704,2.0,2.0,0.01,0.01,0.01
60.04086899757385,0.011651992797851562,0,0,0,0,212.30791319833176,758.56577497845512,-1.2310231733650814,0.0,0.0,0.011794884066573986,0.042142543054358619,0.92696548578786897,-0.62856098926769,0.81416520199205455,-0.98787189459052704,2.0,2.0,0.01,0.01,0.01
60.13236713409424,0.10042095184326172,0,0,0,0,204.67993544063219,744.04996342082313,-1.2538241275512696,0.0,0.0,0.011371107524479566,0.041336109078934619,0.93461376374906513,-0.63863093353891498,0.81416520199205455,-0.98787189459052704,2.0,2.0,0.01,0.01,0.01
60.23287010192871,0.099761962890625,0,0,0,0,209.30993976006044,725.96073090687423,-1.300772317035215,0.0,0.0,0.011628329986670025,0.040331151717048569,0.94309545416712437,-0.65115693300481248,0.81416520199205455,-0.98787189459052704,2.0,2.0,0.01,0.01,0.01
60.33404016494751,0.0995781421661377,0,0,0,0,209.88043622380687,706.07772471436192,-1.3471125383031544,0.0,0.0,0.011660024234655937,0.039226540261908999,0.95178709063724987,-0.66518025921858659,0.81416520199205455,-0.98787189459052704,2.0,2.0,0.01,0.01,0.01
60.434558153152466,0.09987688064575195,0,0,0,0,206.31398085414193,682.5143390474409,-1.3983551636801408,0.0,0.0,0.011461887825230107,0.037917463280413385,0.96158112070500712,-0.68234491205718084,0.81416520199205455,-0.98787189459052704,2.0,2.0,0.01,0.01,0.01
60.53699707984924,0.10171699523925781,0,0,0,0,189.63120107791275,660.07613562775407,-1.4289847120580703,0.0,0.0,0.010535066726550708,0.036670896423764116,0.97027203043658983,-0.69935817844978321,0.81416520199205455,-0.98787189459052704,2.0,2.0,0.01,0.01,0.01
60.63455510139465,0.09810996055603027,0,0,0,0,178.90204665344348,637.79272321915926,-1.4699626492891924,0.0,0.0,0.0099390025918579712,0.035432929067731073,0.97832457386769478,-0.71666608513301533,0.81416520199205455,-0.98787189459052704,2.0,2.0,0.01,0.01,0.01
60.734148025512695,0.10080504417419434,0,0,0,0,167.76382328474634,613.93136731552784,-1.5165451122436211,0.0,0.0,0.0093202124047081295,0.034107298184195993,0.98620617780390163,-0.73573593770753598,0.81416520199205455,-0.98787189459052704,2.0,2.0,0.01,0.01,0.01
60.8374240398407,0.1002039909362793,0,0,0,0,156.99516208096162,590.80401606164003,-1.5641352434892815,0.0,0.0,0.0087219534489423114,0.03282244533675778,0.99305817677432662,-0.75476363885914322,0.81416520199205455,-0.98787189459052704,2.0,2.0,0.01,0.01,0.01
60.92968821525574,0.09872794151306152,0,0,0,0,148.89704425484604,571.02972043040347,-1.6070503456270548,0.0,0.0,0.0082720580141581127,0.031723873357244636,0.99784272841696198,-0.7711299476169895,0.81416520199205455,-0.98787189459052704,2.0,2.0,0.01,0.01,0.01
61.026350021362305,0.09872794151306152,0,0,0,0,0,0,-1.6613174325773759,0.0,0.0,0.0082720580141581127,0.031723873357244636,1.0027530553621522,-0.79095652575094022,0.81416520199205455,-0.98787189459052704,2.0,2.0,0.01,0.01,0.01
61.12626910209656,0.09872794151306152,0,0,0,0,0,0,-1.7314648616596782,0.0,0.0,0.0082720580141581127,0.031723873357244636,1.0068525725885671,-0.80827097964426564,0.81416520199205455,-0.98787189459052704,2.0,2.0,0.01,0.01,0.01
61.228145122528076,0.09872794151306152,0,0,0,0,0,0,-1.7607251644375459,0.0,0.0,0.0082720580141581127,0.031723873357244636,1.0092510135475989,-0.82315893776640625,0.81416520199205455,-0.98787189459052704,2.0,2.0,0.01,0.01,0.01
61.328296184539795,0.09872794151306152,0,0,0,0,0,0,-1.7870111527411867,0.0,0.0,0.0082720580141581127,0.031723873357244636,1.01053460729236,-0.83211226280411088,0.81416520199205455,-0.98787189459052704,2.0,2.0,0.01,0.01,0.01
61.42839813232422,0.09872794151306152,0,0,0,0,0,0,-1.8016573748884808,0.0,0.0,0.0082720580141581127,0.031723873357244636,1.0112634290707083,-0.8393551614286614,0.81416520199205455,-0.98787189459052704,2.0,2.0,0.01,0.01,0.01
61.528109073638916,0.09872794151306152,0,0,0,0,0,0,-1.8161001617330743,0.0,0.0,0.0082720580141581127,0.031723873357244636,1.0115822442789644,-0.84402409763544595,0.81416520199205455,-0.98787189459052704,2.0,2.0,0.01,0.01,0.01
74.97213006019592,14.03424596786499,0,0,0,0,57.549146328322038,520.65288658772761,-1.8161001617330743,0.0,0.0,0.003197174796017891,0.028925160365984869,1.0115822442789644,-0.84402409763544595,0.75037034237510736,-0.98838971539802833,2.0,2.0,0.01,0.01,0.01
74.98233914375305,0.016021013259887695,0,0,0,0,62.868870193838731,517.98797966504958,-1.8401967561174342,0.0,0.0,0.0034927150107688185,0.028777109981391644,1.0116863341393816,-0.84847822192711497,0.75037034237510736,-0.98838971539802833,2.0,2.0,0.01,0.01,0.01
75.08194518089294,0.09989500045776367,0,0,0,0,78.354404669748973,516.0043995660028,-1.8817484705964835,0.0,0.0,0.004353022481652721,0.028666911087000153,1.0110630795430384,-0.85245965971366666,0.75037034237510736,-0.98838971539802833,2.0,2.0,0.01,0.01,0.01
75.18623304367065,0.10019493103027344,0,0,0,0,107.10884843040795,508.52018059322643,-1.9687284107711591,0.0,0.0,0.0059504915794671084,0.028251121144068136,1.0093931241845582,-0.86223609910706722,0.75037034237510736,-0.98838971539802833,2.0,2.0,0.01,0.01,0.01
75.28438210487366,0.0998530387878418,0,0,0,0,151.78518997914441,493.53420775064802,-2.1002101565094335,0.0,0.0,0.008432510554396911,0.027418567097258224,1.0052467977935129,-0.8743634984782237,0.75037034237510736,-0.98838971539802833,2.0,2.0,0.01,0.01,0.01
75.38255214691162,0.09965014457702637,0,0,0,0,189.69920038093733,472.90562075101565,-2.2246944450461914,0.0,0.0,0.010538844465607629,0.026272534486167537,0.99972121006568215,-0.88564279975860039,0.75037034237510736,-0.98838971539802833,2.0,2.0,0.01,0.01,0.01
75.48617506027222,0.09980392456054688,0,0,0,0,204.24261051336754,451.07838571532005,-2.3122755614105692,0.0,0.0,0.011346811695187085,0.025059910317517781,0.99365594337612007,-0.8984184671431219,0.75037034237510736,-0.98838971539802833,2.0,2.0,0.01,0.01,0.01
75.58545207977295,0.10021805763244629,0,0,0,0,203.49493056149399,428.86845838899211,-2.3774349040382217,0.0,0.0,0.011305273920082999,0.023826025466055119,0.98631121273057332,-0.91290753677378211,0.75037034237510736,-0.98838971539802833,2.0,2.0,0.01,0.01,0.01
75.68501400947571,0.09988594055175781,0,0,0,0,193.93876525536712,405.87098364250267,-2.4316535600802718,0.0,0.0,0.010774375847520395,0.022548387980139036,0.97731505964263732,-0.92858468385822768,0.75037034237510736,-0.98838971539802833,2.0,2.0,0.01,0.01,0.01
75.78466320037842,0.09963107109069824,0,0,0,0,178.76247396012616,382.8466189548007,-2.4805122824755457,0.0,0.0,0.0099312485533403425,0.021269256608600039,0.96711627262548883,-0.94515137963680262,0.75037034237510736,-0.98838971539802833,2.0,2.0,0.01,0.01,0.01
75.8858151435852,0.09996604919433594,0,0,0,0,163.21226229599156,362.9365855428681,-2.5235263262998808,0.0,0.0,0.0090673479053328641,0.020163143641270451,0.95742432538287547,-0.96011626558727314,0.75037034237510736,-0.98838971539802833,2.0,2.0,0.01,0.01,0.01
75.98085713386536,0.09996604919433594,0,0,0,0,0,0,-2.5747673558803412,0.0,0.0,0.0090673479053328641,0.020163143641270451,0.94508812351883154,-0.97684214467077735,0.75037034237510736,-0.98838971539802833,2.0,2.0,0.01,0.01,0.01
76.07729721069336,0.09996604919433594,0,0,0,0,0,0,-2.6183745766273012,0.0,0.0,0.0090673479053328641,0.020163143641270451,0.93374453315803463,-0.99026403410427111,0.75037034237510736,-0.98838971539802833,2.0,2.0,0.01,0.01,0.01
76.1774091720581,0.09996604919433594,0,0,0,0,0,0,-2.6509048754841924,0.0,0.0,0.0090673479053328641,0.020163143641270451,0.9238148684524804,-1.0011507892240548,0.75037034237510736,-0.98838971539802833,2.0,2.0,0.01,0.01,0.01
76.2769730091095,0.09996604919433594,0,0,0,0,0,0,-2.6699290255966686,0.0,0.0,0.0090673479053328641,0.020163143641270451,0.91590953998932112,-1.0093831787851499,0.75037034237510736,-0.98838971539802833,2.0,2.0,0.01,0.01,0.01
76.37751507759094,0.09996604919433594,0,0,0,0,0,0,-2.6806767628715318,0.0,0.0,0.0090673479053328641,0.020163143641270451,0.91015999695882677,-1.0152747825901516,0.75037034237510736,-0.98838971539802833,2.0,2.0,0.01,0.01,0.01
76.4760890007019,0.09996604919433594,0,0,0,0,0,0,-2.6838557789680766,0.0,0.0,0.0090673479053328641,0.020163143641270451,0.90560011826945108,-1.0201720236946923,0.75037034237510736,-0.98838971539802833,2.0,2.0,0.01,0.01,0.01
89.95169019699097,14.059641122817993,0,0,0,0,320.62503913654791,635.91037329566996,-2.6838557789680766,0.0,0.0,0.017812502174252662,0.035328354071981663,0.90560011826945108,-1.0201720236946923,0.57856626778618769,-1.0326957949549229,2.0,2.0,0.01,0.01,0.01
89.9712221622467,0.019757986068725586,0,0,0,0,303.26373191787718,626.46684392604584,-2.6900019908026827,0.0,0.0,0.016847985106548731,0.034803713551446992,0.89951040009769478,-1.0267821791393346,0.57856626778618769,-1.0326957949549229,2.0,2.0,0.01,0.01,0.01
90.0637321472168,0.1002039909362793,0,0,0,0,295.08619275943295,619.47759382798415,-2.6898723691291098,0.0,0.0,0.016393677375524052,0.034415421879332456,0.89548430961403469,-1.0312212966008103,0.57856626778618769,-1.0326957949549229,2.0,2.0,0.01,0.01,0.01
90.16166806221008,0.10012507438659668,0,0,0,0,259.2480856769277,600.11620631719722,-2.6911364303837058,0.0,0.0,0.014402671426495983,0.033339789239844292,0.88287707256862247,-1.0452057720301224,0.57856626778618769,-1.0326957949549229,2.0,2.0,0.01,0.01,0.01
90.26469922065735,0.10092997550964355,0,0,0,0,219.46032186153946,577.13830839426953,-2.6960087366631451,0.0,0.0,0.012192240103418859,0.032063239355237194,0.86806089171356937,-1.0613534855166549,0.57856626778618769,-1.0326957949549229,2.0,2.0,0.01,0.01,0.01
90.36187100410461,0.09850287437438965,0,0,0,0,177.78263125310644,554.41375108647401,-2.7011148641000831,0.0,0.0,0.0098768128473948023,0.030800763949248553,0.85299522672376316,-1.0784321719987304,0.57856626778618769,-1.0326957949549229,2.0,2.0,0.01,0.01,0.01
90.466392993927,0.10017704963684082,0,0,0,0,148.49849602235793,532.5993351932126,-2.7204750151303112,0.0,0.0,0.0082499164456865514,0.029588851955178477,0.83872115831898097,-1.0930579127033033,0.57856626778618769,-1.0326957949549229,2.0,2.0,0.01,0.01,0.01
90.56063604354858,0.0997781753540039,0,0,0,0,124.09033870330812,509.38901513445842,-2.7557498220380965,0.0,0.0,0.0068939077057393397,0.028299389729692134,0.82281584885771653,-1.1082545056071849,0.57856626778618769,-1.0326957949549229,2.0,2.0,0.01,0.01,0.01
90.66572999954224,0.10028600692749023,0,0,0,0,110.11563939868793,488.71456491848619,-2.8061165576530747,0.0,0.0,0.0061175355221493293,0.02715080916213812,0.80756656298359364,-1.1214358940424412,0.57856626778618769,-1.0326957949549229,2.0,2.0,0.01,0.01,0.01
90.77102518081665,0.10196185111999512,0,0,0,0,97.707434967457289,468.41281615335924,-2.8581088965974701,0.0,0.0,0.0054281908315254052,0.02602293423074218,0.79191973631413615,-1.1329787625680126,0.57856626778618769,-1.0326957949549229,2.0,2.0,0.01,0.01,0.01
90.8655149936676,0.09808897972106934,0,0,0,0,93.384168320019853,449.66743859598336,-2.9265191085056066,0.0,0.0,0.0051880093511122143,0.024981524366443519,0.77625759169535302,-1.1431052773088508,0.57856626778618769,-1.0326957949549229,2.0,2.0,0.01,0.01,0.01
90.95985698699951,0.09808897972106934,0,0,0,0,0,0,-2.9998774326220397,0.0,0.0,0.0051880093511122143,0.024981524366443519,0.76113410016430927,-1.1509883410375412,0.57856626778618769,-1.0326957949549229,2.0,2.0,0.01,0.01,0.01
91.05695819854736,0.09808897972106934,0,0,0,0,0,0,-3.0428999444283971,0.0,0.0,0.0051880093511122143,0.024981524366443519,0.75037291524484551,-1.1560217605149501,0.57856626778618769,-1.0326957949549229,2.0,2.0,0.01,0.01,0.01
91.15966606140137,0.09808897972106934,0,0,0,0,0,0,-3.0729893940352637,0.0,0.0,0.0051880093511122143,0.024981524366443519,0.74049860613318963,-1.1602593142184037,0.57856626778618769,-1.0326957949549229,2.0,2.0,0.01,0.01,0.01
91.25753998756409,0.09808897972106934,0,0,0,0,0,0,-3.0916922468050663,0.0,0.0,0.0051880093511122143,0.024981524366443519,0.73342498295959502,-1.1632184202328424,0.57856626778618769,-1.0326957949549229,2.0,2.0,0.01,0.01,0.01
91.35756516456604,0.09808897972106934,0,0,0,0,0,0,-3.100510974027888,0.0,0.0,0.0051880093511122143,0.024981524366443519,0.72839659631368181,-1.1652809150990633,0.57856626778618769,-1.0326957949549229,2.0,2.0,0.01,0.01,0.01
91.45862412452698,0.09808897972106934,0,0,0,0,0,0,-3.1047305121426727,0.0,0.0,0.0051880093511122143,0.024981524366443519,0.7247356467023307,-1.1668634836712899,0.57856626778618769,-1.0326957949549229,2.0,2.0,0.01,0.01,0.01
106.27529001235962,15.404829025268555,0,0,0,0,400.05446777713462,639.19017482620018,-3.1047305121426727,0.0,0.0,0.022225248209840811,0.035510565268122234,0.7247356467023307,-1.1668634836712899,0.44161760459364952,-1.0891643857544373,2.0,2.0,0.01,0.01,0.01
106.29039406776428,0.01774001121520996,0,0,0,0,400.05446777713462,639.19017482620018,-3.1047305121426727,0.0,0.0,0.022225248209840811,0.035510565268122234,0.7247356467023307,-1.1668634836712899,0.44161760459364952,-1.0891643857544373,2.0,2.0,0.01,0.01,0.01
106.38872003555298,0.10030198097229004,0,0,0,0,374.47608008651588,625.5909252294415,-3.1048921981802371,0.0,0.0,0.020804226671473105,0.034755051401635637,0.71431823855213938,-1.1715193092553973,0.44161760459364952,-1.0891643857544373,2.0,2.0,0.01,0.01,0.01
106.48964500427246,0.10066008567810059,0,0,0,0,334.06458984997221,604.75819381216695,-3.1049607766519474,0.0,0.0,0.018559143880554012,0.033597677434009272,0.69805779714925098,-1.1790439927331882,0.44161760459364952,-1.0891643857544373,2.0,2.0,0.01,0.01,0.01
106.59035110473633,0.10163688659667969,0,0,0,0,283.34759989974225,578.38389007935609,-3.1053044345751601,0.0,0.0,0.015741533327763457,0.032132438337742007,0.67755902731675288,-1.1884667641146229,0.44161760459364952,-1.0891643857544373,2.0,2.0,0.01,0.01,0.01
106.68852210044861,0.09866809844970703,0,0,0,0,235.05685135251952,552.77542173654729,-3.1064877920152854,0.0,0.0,0.013058713964028862,0.030709745652030405,0.65780233465930105,-1.197440819281979,0.44161760459364952,-1.0891643857544373,2.0,2.0,0.01,0.01,0.01
106.79146218299866,0.09912514686584473,0,0,0,0,186.22727899856997,526.04725717798885,-3.1128160127133135,0.0,0.0,0.010345959944364998,0.029224847620999382,0.63696612073552061,-1.2071852512178673,0.44161760459364952,-1.0891643857544373,2.0,2.0,0.01,0.01,0.01
106.88734722137451,0.10000395774841309,0,0,0,0,137.80065083266368,499.35847663610167,-3.1168318035327256,0.0,0.0,0.0076555917129257599,0.027742137590894538,0.61642651652013292,-1.2161352024102727,0.44161760459364952,-1.0891643857544373,2.0,2.0,0.01,0.01,0.01
106.98350620269775,0.09951591491699219,0,0,0,0,103.82086640501576,475.46045488292253,-3.1363664030636005,0.0,0.0,0.0057678259113897647,0.026414469715717918,0.59832099943689032,-1.223163063856028,0.44161760459364952,-1.0891643857544373,2.0,2.0,0.01,0.01,0.01
107.08784914016724,0.09987401962280273,0,0,0,0,81.519214721868707,455.51045170896066,3.1144272971852622,0.0,0.0,0.0045288452623260395,0.025306136206053369,0.58248468853051727,-1.228687364439744,0.44161760459364952,-1.0891643857544373,2.0,2.0,0.01,0.01,0.01
107.18834805488586,0.09979605674743652,0,0,0,0,67.357742371285411,440.23553006065231,3.0818763298232414,0.0,0.0,0.0037420967984047454,0.024457529447814017,0.56996726962863853,-1.2323321380255581,0.44161760459364952,-1.0891643857544373,2.0,2.0,0.01,0.01,0.01
107.28325819969177,0.09979605674743652,0,0,0,0,0,0,3.0522991305147524,0.0,0.0,0.0037420967984047454,0.024457529447814017,0.55998569176833635,-1.2346825379508612,0.44161760459364952,-1.0891643857544373,2.0,2.0,0.01,0.01,0.01
107.38017702102661,0.09979605674743652,0,0,0,0,0,0,3.031941536740979,0.0,0.0,0.0037420967984047454,0.024457529447814017,0.55329058664682051,-1.2363084416765786,0.44161760459364952,-1.0891643857544373,2.0,2.0,0.01,0.01,0.01
107.48046612739563,0.09979605674743652,0,0,0,0,0,0,3.0219717815635656,0.0,0.0,0.0037420967984047454,0.024457529447814017,0.54836455431985631,-1.2374704317012044,0.44161760459364952,-1.0891643857544373,2.0,2.0,0.01,0.01,0.01
107.58009004592896,0.09979605674743652,0,0,0,0,0,0,3.0175084787413371,0.0,0.0,0.0037420967984047454,0.024457529447814017,0.54450803238692225,-1.2385186752366815,0.44161760459364952,-1.0891643857544373,2.0,2.0,0.01,0.01,0.01
107.68019104003906,0.09979605674743652,0,0,0,0,0,0,3.0169990408743517,0.0,0.0,0.0037420967984047454,0.024457529447814017,0.54223005232693233,-1.2391698880968274,0.44161760459364952,-1.0891643857544373,2.0,2.0,0.01,0.01,0.01
107.77971816062927,0.09979605674743652,0,0,0,0,0,0,3.0172809593257202,0.0,0.0,0.0037420967984047454,0.024457529447814017,0.54128221411128941,-1.2393994011095748,0.44161760459364952,-1.0891643857544373,2.0,2.0,0.01,0.01,0.01
122.19544005393982,14.936632871627808,0,0,0,0,225.1708073010536,640.71288515647575,3.0172809593257202,0.0,0.0,0.012509489294502978,0.035595160286470875,0.54128221411128941,-1.2393994011095748,0.36467462263560219,-1.0916626939922212,2.0,2.0,0.01,0.01,0.01
122.20607805252075,0.08329582214355469,0,0,0,0,225.1708073010536,640.71288515647575,3.0172809593257202,0.0,0.0,0.012509489294502978,0.035595160286470875,0.54128221411128941,-1.2393994011095748,0.36467462263560219,-1.0916626939922212,2.0,2.0,0.01,0.01,0.01
122.3098452091217,0.09889101982116699,0,0,0,0,217.63962728512018,630.78644208623211,3.0037668291460693,0.0,0.0,0.012091090404728898,0.035043691227012896,0.53549635831363618,-1.2405415277839273,0.36467462263560219,-1.0916626939922212,2.0,2.0,0.01,0.01,0.01
122.40406203269958,0.09983611106872559,0,0,0,0,196.04784896478228,606.19579054184987,2.9692926794770189,0.0,0.0,0.010891547164710127,0.033677543918991658,0.52023235023813796,-1.2437044245180326,0.36467462263560219,-1.0916626939922212,2.0,2.0,0.01,0.01,0.01
122.50659704208374,0.09960508346557617,0,0,0,0,186.45789530271307,583.16253546290523,2.9229830648978585,0.0,0.0,0.010358771961261837,0.032397918636828067,0.50675370413829901,-1.2453191358253153,0.36467462263560219,-1.0916626939922212,2.0,2.0,0.01,0.01,0.01
122.60215210914612,0.09934306144714355,0,0,0,0,171.74733942766781,560.28222905662892,2.8817678695024411,0.0,0.0,0.0095415188570926561,0.031126790503146054,0.49278646308394891,-1.2465712083153886,0.36467462263560219,-1.0916626939922212,2.0,2.0,0.01,0.01,0.01
122.70767521858215,0.09994697570800781,0,0,0,0,143.03596526748095,526.06585569803008,2.8238794929731847,0.0,0.0,0.0079464425148600519,0.029225880872112784,0.47073573692666237,-1.2477943984190114,0.36467462263560219,-1.0916626939922212,2.0,2.0,0.01,0.01,0.01
122.80352807044983,0.09986591339111328,0,0,0,0,116.175327019359,495.4461460739837,2.7710333746300408,0.0,0.0,0.0064541848344088337,0.027524785892999094,0.4507492321468019,-1.2474953155775936,0.36467462263560219,-1.0916626939922212,2.0,2.0,0.01,0.01,0.01
122.9014642238617,0.09996509552001953,0,0,0,0,92.520805254422584,467.24449671681981,2.7137991910459656,0.0,0.0,0.0051400447363568105,0.02595802759537888,0.43168778235597821,-1.2461389948320698,0.36467462263560219,-1.0916626939922212,2.0,2.0,0.01,0.01,0.01
123.00434017181396,0.10019278526306152,0,0,0,0,74.327474591533843,441.65704075798237,2.6485826357383164,0.0,0.0,0.004129304143974102,0.024536502264332353,0.4138717183190645,-1.2436350309285653,0.36467462263560219,-1.0916626939922212,2.0,2.0,0.01,0.01,0.01
123.10796809196472,0.1022500991821289,0,0,0,0,60.20697541528714,417.33349627726597,2.5750634785229884,0.0,0.0,0.0033448319675159523,0.023185194237625887,0.39691963147041293,-1.2397017000041983,0.36467462263560219,-1.0916626939922212,2.0,2.0,0.01,0.01,0.01
123.20401906967163,0.1022500991821289,0,0,0,0,0,0,2.4945015427516379,0.0,0.0,0.0033448319675159523,0.023185194237625887,0.38101563278788403,-1.2344215765089892,0.36467462263560219,-1.0916626939922212,2.0,2.0,0.01,0.01,0.01
123.30172801017761,0.1022500991821289,0,0,0,0,0,0,2.4268610678783462,0.0,0.0,0.0033448319675159523,0.023185194237625887,0.36629477354618772,-1.2287718868553505,0.36467462263560219,-1.0916626939922212,2.0,2.0,0.01,0.01,0.01
123.3998510837555,0.1022500991821289,0,0,0,0,0,0,2.3746779826340956,0.0,0.0,0.0033448319675159523,0.023185194237625887,0.35610275058258672,-1.2228056079597813,0.36467462263560219,-1.0916626939922212,2.0,2.0,0.01,0.01,0.01
123.50080800056458,0.1022500991821289,0,0,0,0,0,0,2.3576605313625287,0.0,0.0,0.0033448319675159523,0.023185194237625887,0.34687747197859448,-1.2197616327976024,0.36467462263560219,-1.0916626939922212,2.0,2.0,0.01,0.01,0.01
123.60020017623901,0.1022500991821289,0,0,0,0,0,0,2.3451861512506924,0.0,0.0,0.0033448319675159523,0.023185194237625887,0.34096270395736866,-1.2169734199830233,0.36467462263560219,-1.0916626939922212,2.0,2.0,0.01,0.01,0.01
123.70086216926575,0.1022500991821289,0,0,0,0,0,0,2.3430219665207916,0.0,0.0,0.0033448319675159523,0.023185194237625887,0.33670577576208582,-1.2148778903729343,0.36467462263560219,-1.0916626939922212,2.0,2.0,0.01,0.01,0.01
138.5809772014618,15.457165002822876,0,0,0,0,446.80851379233803,294.86807892438435,2.3430219665207916,0.0,0.0,0.024822695210685447,0.016381559940243574,0.33670577576208582,-1.2148778903729343,0.21018515163191132,-1.1366032024268853,2.0,2.0,0.01,0.01,0.01
